trip_id,start_time,end_time,headway_secs
31:SUN:1,06:30:00,08:30:00,540
31:SUN:1,08:30:00,17:00:00,660
31:SUN:1,17:00:00,19:00:00,540
31:SUN:1,19:00:00,23:30:00,900
315:WD:0,05:30:00,06:30:00,420
315:WD:0,06:30:00,08:30:00,300
315:WD:0,08:30:00,17:00:00,420
315:WD:0,17:00:00,19:00:00,300
315:WD:0,19:00:00,24:50:00,480
315:SAT:0,05:30:00,06:30:00,420
315:SAT:0,06:30:00,08:30:00,300
315:SAT:0,08:30:00,17:00:00,420
315:SAT:0,17:00:00,19:00:00,300
315:SAT:0,19:00:00,24:50:00,480
315:SUN:0,05:30:00,06:30:00,420
315:SUN:0,06:30:00,08:30:00,300
315:SUN:0,08:30:00,17:00:00,420
315:SUN:0,17:00:00,19:00:00,300
315:SUN:0,19:00:00,24:50:00,480
317:WD:0,05:30:00,06:30:00,540
317:WD:0,06:30:00,08:30:00,420
317:WD:0,08:30:00,17:00:00,540
317:WD:0,17:00:00,19:00:00,540
317:WD:0,19:00:00,24:50:00,600
317:SAT:0,05:30:00,06:30:00,540
317:SAT:0,06:30:00,08:30:00,420
317:SAT:0,08:30:00,17:00:00,540
317:SAT:0,17:00:00,19:00:00,540
317:SAT:0,19:00:00,24:50:00,600
317:SUN:0,05:45:00,06:30:00,540
317:SUN:0,06:30:00,08:30:00,420
317:SUN:0,08:30:00,17:00:00,540
317:SUN:0,17:00:00,19:00:00,540
317:SUN:0,19:00:00,24:50:00,600
31A:WD:0,06:44:00,08:30:00,540
31A:WD:0,08:30:00,17:00:00,1140
32:WD:0,05:30:00,06:30:00,900
32:WD:0,06:30:00,08:30:00,840
32:WD:0,08:30:00,17:00:00,900
32:WD:0,17:00:00,19:00:00,960
32:WD:0,19:00:00,23:30:00,1140
32:WD:1,06:00:00,06:30:00,900
32:WD:1,06:30:00,08:30:00,720
32:WD:1,08:30:00,17:00:00,900
32:WD:1,17:00:00,19:00:00,720
32:WD:1,19:00:00,24:00:00,1200
32:SAT:0,05:30:00,06:30:00,900
32:SAT:0,06:30:00,08:30:00,840
32:SAT:0,08:30:00,17:00:00,900
32:SAT:0,17:00:00,19:00:00,960
32:SAT:0,19:00:00,23:30:00,1140
32:SAT:1,06:00:00,06:30:00,900
32:SAT:1,06:30:00,08:30:00,720
32:SAT:1,08:30:00,17:00:00,900
32:SAT:1,17:00:00,19:00:00,720
32:SAT:1,19:00:00,24:00:00,1200
32:SUN:0,05:30:00,06:30:00,900
32:SUN:0,06:30:00,08:30:00,840
32:SUN:0,08:30:00,17:00:00,900
32:SUN:0,17:00:00,19:00:00,960
32:SUN:0,19:00:00,23:30:00,1140
32:SUN:1,06:00:00,06:30:00,900
32:SUN:1,06:30:00,08:30:00,720
32:SUN:1,08:30:00,17:00:00,900
32:SUN:1,17:00:00,19:00:00,720
32:SUN:1,19:00:00,24:00:00,1200
324:WD:0,05:45:00,06:30:00,720
324:WD:0,06:30:00,08:30:00,540
324:WD:0,08:30:00,17:00:00,720
324:WD:0,17:00:00,19:00:00,540
324:WD:0,19:00:00,24:30:00,720
324:SAT:0,05:45:00,06:30:00,720
324:SAT:0,06:30:00,08:30:00,540
324:SAT:0,08:30:00,17:00:00,720
324:SAT:0,17:00:00,19:00:00,540
324:SAT:0,19:00:00,24:30:00,720
324:SUN:0,05:45:00,06:30:00,720
324:SUN:0,06:30:00,08:30:00,540
324:SUN:0,08:30:00,17:00:00,720
324:SUN:0,17:00:00,19:00:00,540
324:SUN:0,19:00:00,24:30:00,720
325:WD:0,05:45:00,06:30:00,660
325:WD:0,06:30:00,08:30:00,540
325:WD:0,08:30:00,17:00:00,660
325:WD:0,17:00:00,19:00:00,540
325:WD:0,19:00:00,24:30:00,660
325:SAT:0,05:45:00,06:30:00,660
325:SAT:0,06:30:00,08:30:00,540
325:SAT:0,08:30:00,17:00:00,660
325:SAT:0,17:00:00,19:00:00,540
325:SAT:0,19:00:00,24:30:00,660
325:SUN:0,05:45:00,06:30:00,660
325:SUN:0,06:30:00,08:30:00,540
325:SUN:0,08:30:00,17:00:00,660
325:SUN:0,17:00:00,19:00:00,540
325:SUN:0,19:00:00,24:30:00,660
329:WD:0,05:45:00,06:30:00,720
329:WD:0,06:30:00,08:30:00,600
329:WD:0,08:30:00,17:00:00,720
329:WD:0,17:00:00,19:00:00,660
329:WD:0,19:00:00,24:30:00,720
329:SAT:0,05:45:00,06:30:00,720
329:SAT:0,06:30:00,08:30:00,600
329:SAT:0,08:30:00,17:00:00,720
329:SAT:0,17:00:00,19:00:00,660
329:SAT:0,19:00:00,24:30:00,720
329:SUN:0,05:45:00,06:30:00,720
329:SUN:0,06:30:00,08:30:00,600
329:SUN:0,08:30:00,17:00:00,720
329:SUN:0,17:00:00,19:00:00,660
329:SUN:0,19:00:00,24:30:00,720
33:WD:0,05:45:00,06:30:00,660
33:WD:0,06:30:00,08:30:00,720
33:WD:0,08:30:00,17:00:00,660
33:WD:0,17:00:00,19:00:00,780
33:WD:0,19:00:00,23:45:00,780
33:WD:1,06:00:00,06:30:00,720
33:WD:1,06:30:00,08:30:00,720
33:WD:1,08:30:00,17:00:00,720
33:WD:1,17:00:00,19:00:00,540
33:WD:1,19:00:00,23:45:00,840
33:SAT:0,05:50:00,06:30:00,660
33:SAT:0,06:30:00,08:30:00,720
33:SAT:0,08:30:00,17:00:00,660
33:SAT:0,17:00:00,19:00:00,780
33:SAT:0,19:00:00,23:45:00,780
33:SAT:1,06:00:00,06:30:00,720
33:SAT:1,06:30:00,08:30:00,720
33:SAT:1,08:30:00,17:00:00,720
33:SAT:1,17:00:00,19:00:00,540
33:SAT:1,19:00:00,23:45:00,840
33:SUN:0,06:00:00,06:30:00,660
33:SUN:0,06:30:00,08:30:00,720
33:SUN:0,08:30:00,17:00:00,660
33:SUN:0,17:00:00,19:00:00,780
33:SUN:0,19:00:00,23:45:00,780
33:SUN:1,06:00:00,06:30:00,720
33:SUN:1,06:30:00,08:30:00,720
33:SUN:1,08:30:00,17:00:00,720
33:SUN:1,17:00:00,19:00:00,540
33:SUN:1,19:00:00,23:45:00,840
333:WD:0,05:30:00,06:30:00,660
333:WD:0,06:30:00,08:30:00,480
333:WD:0,08:30:00,17:00:00,660
333:WD:0,17:00:00,19:00:00,540
333:WD:0,19:00:00,25:15:00,660
333:SAT:0,05:30:00,06:30:00,660
333:SAT:0,06:30:00,08:30:00,480
333:SAT:0,08:30:00,17:00:00,660
333:SAT:0,17:00:00,19:00:00,540
333:SAT:0,19:00:00,25:15:00,660
333:SUN:0,05:30:00,06:30:00,660
333:SUN:0,06:30:00,08:30:00,480
333:SUN:0,08:30:00,17:00:00,660
333:SUN:0,17:00:00,19:00:00,540
333:SUN:0,19:00:00,25:15:00,660
334:WD:0,05:30:00,06:30:00,540
334:WD:0,06:30:00,08:30:00,420
334:WD:0,08:30:00,17:00:00,540
334:WD:0,17:00:00,19:00:00,420
334:WD:0,19:00:00,25:15:00,600
334:SAT:0,05:30:00,06:30:00,540
334:SAT:0,06:30:00,08:30:00,420
334:SAT:0,08:30:00,17:00:00,540
334:SAT:0,17:00:00,19:00:00,420
334:SAT:0,19:00:00,25:15:00,600
334:SUN:0,05:30:00,06:30:00,540
334:SUN:0,06:30:00,08:30:00,420
334:SUN:0,08:30:00,17:00:00,540
334:SUN:0,17:00:00,19:00:00,420
334:SUN:0,19:00:00,25:15:00,600
335:WD:0,05:30:00,06:30:00,720
335:WD:0,06:30:00,08:30:00,420
335:WD:0,08:30:00,17:00:00,720
335:WD:0,17:00:00,19:00:00,540
335:WD:0,19:00:00,25:15:00,660
335:SAT:0,05:30:00,06:30:00,720
335:SAT:0,06:30:00,08:30:00,420
335:SAT:0,08:30:00,17:00:00,720
335:SAT:0,17:00:00,19:00:00,540
335:SAT:0,19:00:00,25:15:00,660
335:SUN:0,05:30:00,06:30:00,720
335:SUN:0,06:30:00,08:30:00,420
335:SUN:0,08:30:00,17:00:00,720
335:SUN:0,17:00:00,19:00:00,540
335:SUN:0,19:00:00,25:15:00,660
33A:WD:0,16:18:00,17:00:00,1140
33B:WD:0,07:25:00,08:30:00,1020
33B:WD:0,08:30:00,17:00:00,1500
34:WD:0,05:30:00,06:30:00,540
34:WD:0,06:30:00,08:30:00,360
34:WD:0,08:30:00,17:00:00,540
34:WD:0,17:00:00,19:00:00,660
34:WD:0,19:00:00,23:45:00,720
34:SAT:0,05:30:00,06:30:00,540
34:SAT:0,06:30:00,08:30:00,360
34:SAT:0,08:30:00,17:00:00,540
34:SAT:0,17:00:00,19:00:00,660
34:SAT:0,19:00:00,23:45:00,720
34:SUN:0,05:30:00,06:30:00,540
34:SUN:0,06:30:00,08:30:00,360
34:SUN:0,08:30:00,17:00:00,540
34:SUN:0,17:00:00,19:00:00,660
34:SUN:0,19:00:00,23:45:00,720
34A:WD:0,05:46:00,06:30:00,1800
34A:WD:0,06:30:00,08:30:00,1740
34A:WD:0,08:30:00,17:00:00,1800
35:WD:0,06:00:00,06:30:00,720
35:WD:0,06:30:00,08:30:00,600
35:WD:0,08:30:00,17:00:00,720
35:WD:0,17:00:00,19:00:00,660
35:SAT:0,06:00:00,06:30:00,720
35:SAT:0,06:30:00,08:30:00,600
35:SAT:0,08:30:00,17:00:00,720
354:WD:0,06:00:00,06:30:00,480
354:WD:0,06:30:00,08:30:00,420
354:WD:0,08:30:00,17:00:00,480
354:WD:0,17:00:00,19:00:00,420
354:WD:0,19:00:00,24:50:00,660
354:SAT:0,06:00:00,06:30:00,480
354:SAT:0,06:30:00,08:30:00,420
354:SAT:0,08:30:00,17:00:00,480
354:SAT:0,17:00:00,19:00:00,420
354:SAT:0,19:00:00,24:50:00,660
354:SUN:0,06:00:00,06:30:00,480
354:SUN:0,06:30:00,08:30:00,420
354:SUN:0,08:30:00,17:00:00,480
354:SUN:0,17:00:00,19:00:00,420
354:SUN:0,19:00:00,24:50:00,660
358:WD:0,05:30:00,06:30:00,420
358:WD:0,06:30:00,08:30:00,360
358:WD:0,08:30:00,17:00:00,420
358:WD:0,17:00:00,19:00:00,360
358:WD:0,19:00:00,24:50:00,540
358:SAT:0,05:30:00,06:30:00,420
358:SAT:0,06:30:00,08:30:00,360
358:SAT:0,08:30:00,17:00:00,420
358:SAT:0,17:00:00,19:00:00,360
358:SAT:0,19:00:00,24:50:00,540
358:SUN:0,05:30:00,06:30:00,420
358:SUN:0,06:30:00,08:30:00,360
358:SUN:0,08:30:00,17:00:00,420
358:SUN:0,17:00:00,19:00:00,360
358:SUN:0,19:00:00,24:50:00,540
359:WD:0,05:30:00,06:30:00,480
359:WD:0,06:30:00,08:30:00,360
359:WD:0,08:30:00,17:00:00,480
359:WD:0,17:00:00,19:00:00,420
359:WD:0,19:00:00,24:55:00,420
359:SAT:0,05:30:00,06:30:00,480
359:SAT:0,06:30:00,08:30:00,360
359:SAT:0,08:30:00,17:00:00,480
359:SAT:0,17:00:00,19:00:00,420
359:SAT:0,19:00:00,24:55:00,420
359:SUN:0,05:45:00,06:30:00,480
359:SUN:0,06:30:00,08:30:00,360
359:SUN:0,08:30:00,17:00:00,480
359:SUN:0,17:00:00,19:00:00,420
359:SUN:0,19:00:00,24:55:00,420
35M:WD:0,19:45:00,23:15:00,1020
36:WD:0,06:00:00,06:30:00,540
36:WD:0,06:30:00,08:30:00,480
36:WD:0,08:30:00,17:00:00,540
36:WD:0,17:00:00,19:00:00,480
36:WD:0,19:00:00,22:50:00,540
36:SAT:0,06:00:00,06:30:00,540
36:SAT:0,06:30:00,08:30:00,480
36:SAT:0,08:30:00,17:00:00,540
36:SAT:0,17:00:00,19:00:00,480
36:SAT:0,19:00:00,22:52:00,540
36:SUN:0,06:00:00,06:30:00,540
36:SUN:0,06:30:00,08:30:00,480
36:SUN:0,08:30:00,17:00:00,540
36:SUN:0,17:00:00,19:00:00,480
36:SUN:0,19:00:00,22:53:00,540
36B:WD:0,08:10:00,08:30:00,480
36B:WD:0,08:30:00,17:00:00,8880
37:WD:0,06:00:00,06:30:00,600
37:WD:0,06:30:00,08:30:00,360
37:WD:0,08:30:00,17:00:00,600
37:WD:0,17:00:00,19:00:00,600
37:SAT:0,06:00:00,06:30:00,600
37:SAT:0,06:30:00,08:30:00,360
37:SAT:0,08:30:00,17:00:00,600
37:SAT:0,17:00:00,19:00:00,600
37:SUN:0,06:00:00,06:30:00,600
37:SUN:0,06:30:00,08:30:00,360
37:SUN:0,08:30:00,17:00:00,600
37:SUN:0,17:00:00,19:00:00,600
371:WD:0,05:45:00,06:30:00,600
371:WD:0,06:30:00,08:30:00,600
371:WD:0,08:30:00,17:00:00,600
371:WD:0,17:00:00,19:00:00,660
371:WD:0,19:00:00,24:35:00,660
371:SAT:0,05:45:00,06:30:00,600
371:SAT:0,06:30:00,08:30:00,600
371:SAT:0,08:30:00,17:00:00,600
371:SAT:0,17:00:00,19:00:00,660
371:SAT:0,19:00:00,24:35:00,660
371:SUN:0,05:45:00,06:30:00,600
371:SUN:0,06:30:00,08:30:00,600
371:SUN:0,08:30:00,17:00:00,600
371:SUN:0,17:00:00,19:00:00,660
371:SUN:0,19:00:00,24:35:00,660
372:WD:0,05:15:00,06:30:00,600
372:WD:0,06:30:00,08:30:00,480
372:WD:0,08:30:00,17:00:00,600
372:WD:0,17:00:00,19:00:00,540
372:WD:0,19:00:00,24:30:00,540
372:SAT:0,05:15:00,06:30:00,600
372:SAT:0,06:30:00,08:30:00,480
372:SAT:0,08:30:00,17:00:00,600
372:SAT:0,17:00:00,19:00:00,540
372:SAT:0,19:00:00,24:30:00,540
372:SUN:0,06:00:00,06:30:00,600
372:SUN:0,06:30:00,08:30:00,480
372:SUN:0,08:30:00,17:00:00,600
372:SUN:0,17:00:00,19:00:00,540
372:SUN:0,19:00:00,24:30:00,540
374:WD:0,05:45:00,06:30:00,660
374:WD:0,06:30:00,08:30:00,660
374:WD:0,08:30:00,17:00:00,660
374:WD:0,17:00:00,19:00:00,660
374:WD:0,19:00:00,24:35:00,780
374:SAT:0,05:45:00,06:30:00,660
374:SAT:0,06:30:00,08:30:00,660
374:SAT:0,08:30:00,17:00:00,660
374:SAT:0,17:00:00,19:00:00,660
374:SAT:0,19:00:00,24:35:00,780
374:SUN:0,05:45:00,06:30:00,660
374:SUN:0,06:30:00,08:30:00,660
374:SUN:0,08:30:00,17:00:00,660
374:SUN:0,17:00:00,19:00:00,660
374:SUN:0,19:00:00,24:35:00,780
38:WD:0,05:15:00,06:30:00,660
38:WD:0,06:30:00,08:30:00,540
38:WD:0,08:30:00,17:00:00,660
38:WD:0,17:00:00,19:00:00,660
38:WD:0,19:00:00,24:40:00,780
38:WD:1,05:45:00,06:30:00,660
38:WD:1,06:30:00,08:30:00,540
38:WD:1,08:30:00,17:00:00,660
38:WD:1,17:00:00,19:00:00,540
38:WD:1,19:00:00,24:40:00,780
38:SAT:0,05:15:00,06:30:00,660
38:SAT:0,06:30:00,08:30:00,540
38:SAT:0,08:30:00,17:00:00,660
38:SAT:0,17:00:00,19:00:00,660
38:SAT:0,19:00:00,24:40:00,780
38:SAT:1,05:45:00,06:30:00,660
38:SAT:1,06:30:00,08:30:00,540
38:SAT:1,08:30:00,17:00:00,660
38:SAT:1,17:00:00,19:00:00,540
38:SAT:1,19:00:00,24:40:00,780
38:SUN:0,05:15:00,06:30:00,660
38:SUN:0,06:30:00,08:30:00,540
38:SUN:0,08:30:00,17:00:00,660
38:SUN:0,17:00:00,19:00:00,660
38:SUN:0,19:00:00,24:40:00,780
38:SUN:1,05:45:00,06:30:00,660
38:SUN:1,06:30:00,08:30:00,540
38:SUN:1,08:30:00,17:00:00,660
38:SUN:1,17:00:00,19:00:00,540
38:SUN:1,19:00:00,24:40:00,780
381:WD:0,05:45:00,06:30:00,660
381:WD:0,06:30:00,08:30:00,600
381:WD:0,08:30:00,17:00:00,660
381:WD:0,17:00:00,19:00:00,660
381:WD:0,19:00:00,24:35:00,720
381:SAT:0,05:45:00,06:30:00,660
381:SAT:0,06:30:00,08:30:00,600
381:SAT:0,08:30:00,17:00:00,660
381:SAT:0,17:00:00,19:00:00,660
381:SAT:0,19:00:00,24:35:00,720
381:SUN:0,05:45:00,06:30:00,660
381:SUN:0,06:30:00,08:30:00,600
381:SUN:0,08:30:00,17:00:00,660
381:SUN:0,17:00:00,19:00:00,660
381:SUN:0,19:00:00,24:35:00,720
382:WD:0,05:35:00,06:30:00,540
382:WD:0,06:30:00,08:30:00,480
382:WD:0,08:30:00,17:00:00,540
382:WD:0,17:00:00,19:00:00,540
382:WD:0,19:00:00,24:35:00,600
382:WD:1,05:35:00,06:30:00,540
382:WD:1,06:30:00,08:30:00,480
382:WD:1,08:30:00,17:00:00,540
382:WD:1,17:00:00,19:00:00,540
382:WD:1,19:00:00,24:35:00,600
382:SAT:0,05:35:00,06:30:00,540
382:SAT:0,06:30:00,08:30:00,480
382:SAT:0,08:30:00,17:00:00,540
382:SAT:0,17:00:00,19:00:00,540
382:SAT:0,19:00:00,24:35:00,600
382:SAT:1,05:35:00,06:30:00,540
382:SAT:1,06:30:00,08:30:00,480
382:SAT:1,08:30:00,17:00:00,540
382:SAT:1,17:00:00,19:00:00,540
382:SAT:1,19:00:00,24:35:00,600
382:SUN:0,05:35:00,06:30:00,540
382:SUN:0,06:30:00,08:30:00,480
382:SUN:0,08:30:00,17:00:00,540
382:SUN:0,17:00:00,19:00:00,540
382:SUN:0,19:00:00,24:35:00,600
382:SUN:1,05:35:00,06:30:00,540
382:SUN:1,06:30:00,08:30:00,480
382:SUN:1,08:30:00,17:00:00,540
382:SUN:1,17:00:00,19:00:00,540
382:SUN:1,19:00:00,24:35:00,600
382A:WD:0,19:17:00,19:41:00,1440
382G:WD:0,05:35:00,06:30:00,540
382G:WD:0,06:30:00,08:30:00,480
382G:WD:0,08:30:00,17:00:00,540
382G:WD:0,17:00:00,19:00:00,540
382G:WD:0,19:00:00,24:35:00,600
382G:SAT:0,05:35:00,06:30:00,540
382G:SAT:0,06:30:00,08:30:00,480
382G:SAT:0,08:30:00,17:00:00,540
382G:SAT:0,17:00:00,19:00:00,540
382G:SAT:0,19:00:00,24:35:00,600
382G:SUN:0,05:35:00,06:30:00,540
382G:SUN:0,06:30:00,08:30:00,480
382G:SUN:0,08:30:00,17:00:00,540
382G:SUN:0,17:00:00,19:00:00,540
382G:SUN:0,19:00:00,24:35:00,600
382W:WD:0,05:35:00,06:30:00,540
382W:WD:0,06:30:00,08:30:00,480
382W:WD:0,08:30:00,17:00:00,540
382W:WD:0,17:00:00,19:00:00,540
382W:WD:0,19:00:00,24:35:00,600
382W:SAT:0,05:35:00,06:30:00,540
382W:SAT:0,06:30:00,08:30:00,480
382W:SAT:0,08:30:00,17:00:00,540
382W:SAT:0,17:00:00,19:00:00,540
382W:SAT:0,19:00:00,24:35:00,600
382W:SUN:0,05:35:00,06:30:00,540
382W:SUN:0,06:30:00,08:30:00,480
382W:SUN:0,08:30:00,17:00:00,540
382W:SUN:0,17:00:00,19:00:00,540
382W:SUN:0,19:00:00,24:35:00,600
384:WD:0,05:45:00,06:30:00,900
384:WD:0,06:30:00,08:30:00,900
384:WD:0,08:30:00,17:00:00,900
384:WD:0,17:00:00,19:00:00,900
384:WD:0,19:00:00,24:35:00,1020
384:SAT:0,05:45:00,06:30:00,900
384:SAT:0,06:30:00,08:30:00,900
384:SAT:0,08:30:00,17:00:00,900
384:SAT:0,17:00:00,19:00:00,900
384:SAT:0,19:00:00,24:35:00,1020
384:SUN:0,05:45:00,06:30:00,900
384:SUN:0,06:30:00,08:30:00,900
384:SUN:0,08:30:00,17:00:00,900
384:SUN:0,17:00:00,19:00:00,900
384:SUN:0,19:00:00,24:35:00,1020
386:WD:0,05:45:00,06:30:00,720
386:WD:0,06:30:00,08:30:00,540
386:WD:0,08:30:00,17:00:00,720
386:WD:0,17:00:00,19:00:00,540
386:WD:0,19:00:00,24:35:00,660
386:SAT:0,05:45:00,06:30:00,720
386:SAT:0,06:30:00,08:30:00,540
386:SAT:0,08:30:00,17:00:00,720
386:SAT:0,17:00:00,19:00:00,540
386:SAT:0,19:00:00,24:35:00,660
386:SUN:0,05:45:00,06:30:00,720
386:SUN:0,06:30:00,08:30:00,540
386:SUN:0,08:30:00,17:00:00,720
386:SUN:0,17:00:00,19:00:00,540
386:SUN:0,19:00:00,24:35:00,660
386A:WD:0,17:03:00,19:00:00,1860
386A:WD:0,19:00:00,20:15:00,1620
39:WD:0,05:30:00,06:30:00,720
39:WD:0,06:30:00,08:30:00,600
39:WD:0,08:30:00,17:00:00,720
39:WD:0,17:00:00,19:00:00,780
39:WD:0,19:00:00,23:30:00,960
39:WD:1,06:00:00,06:30:00,720
39:WD:1,06:30:00,08:30:00,600
39:WD:1,08:30:00,17:00:00,720
39:WD:1,17:00:00,19:00:00,540
39:WD:1,19:00:00,23:30:00,900
39:SAT:0,06:00:00,06:30:00,720
39:SAT:0,06:30:00,08:30:00,600
39:SAT:0,08:30:00,17:00:00,720
39:SAT:0,17:00:00,19:00:00,780
39:SAT:0,19:00:00,23:30:00,960
39:SAT:1,06:00:00,06:30:00,720
39:SAT:1,06:30:00,08:30:00,600
39:SAT:1,08:30:00,17:00:00,720
39:SAT:1,17:00:00,19:00:00,540
39:SAT:1,19:00:00,23:30:00,900
39:SUN:0,06:00:00,06:30:00,720
39:SUN:0,06:30:00,08:30:00,600
39:SUN:0,08:30:00,17:00:00,720
39:SUN:0,17:00:00,19:00:00,780
39:SUN:0,19:00:00,23:30:00,960
39:SUN:1,06:00:00,06:30:00,720
39:SUN:1,06:30:00,08:30:00,600
39:SUN:1,08:30:00,17:00:00,720
39:SUN:1,17:00:00,19:00:00,540
39:SUN:1,19:00:00,23:30:00,900
3A:WD:0,05:05:00,06:30:00,2580
3A:WD:0,08:30:00,17:00:00,2580
3A:WD:0,17:00:00,19:00:00,1320
3A:WD:0,19:00:00,24:35:00,4080
3A:SAT:0,05:15:00,06:30:00,2580
3A:SAT:0,08:30:00,17:00:00,2580
3A:SAT:0,17:00:00,19:00:00,1320
3A:SAT:0,19:00:00,24:35:00,4080
3A:SUN:0,05:15:00,06:30:00,2580
3A:SUN:0,08:30:00,17:00:00,2580
3A:SUN:0,17:00:00,19:00:00,1320
3A:SUN:0,19:00:00,24:35:00,4080
3N:SAT:0,24:00:00,26:00:00,2400
4:WD:0,06:00:00,06:30:00,720
4:WD:0,06:30:00,08:30:00,660
4:WD:0,08:30:00,17:00:00,720
4:WD:0,17:00:00,19:00:00,660
4:WD:0,19:00:00,23:30:00,660
4:SAT:0,06:00:00,06:30:00,720
4:SAT:0,06:30:00,08:30:00,660
4:SAT:0,08:30:00,17:00:00,720
4:SAT:0,17:00:00,19:00:00,660
4:SAT:0,19:00:00,23:30:00,660
4:SUN:0,06:00:00,06:30:00,720
4:SUN:0,06:30:00,08:30:00,660
4:SUN:0,08:30:00,17:00:00,720
4:SUN:0,17:00:00,19:00:00,660
4:SUN:0,19:00:00,23:30:00,660
40:WD:0,05:45:00,06:30:00,960
40:WD:0,06:30:00,08:30:00,780
40:WD:0,08:30:00,17:00:00,960
40:WD:0,17:00:00,19:00:00,1020
40:WD:0,19:00:00,23:30:00,1080
40:SAT:0,05:45:00,06:30:00,960
40:SAT:0,06:30:00,08:30:00,780
40:SAT:0,08:30:00,17:00:00,960
40:SAT:0,17:00:00,19:00:00,1020
40:SAT:0,19:00:00,23:30:00,1080
40:SUN:0,06:00:00,06:30:00,960
40:SUN:0,06:30:00,08:30:00,780
40:SUN:0,08:30:00,17:00:00,960
40:SUN:0,17:00:00,19:00:00,1020
40:SUN:0,19:00:00,23:30:00,1080
400:WD:0,06:00:00,06:30:00,1800
400:WD:0,06:30:00,08:30:00,1800
400:WD:0,08:30:00,17:00:00,1800
400:WD:0,17:00:00,19:00:00,1500
400:WD:0,19:00:00,23:40:00,1800
400:SAT:0,06:00:00,06:30:00,1800
400:SAT:0,06:30:00,08:30:00,1800
400:SAT:0,08:30:00,17:00:00,1800
400:SAT:0,17:00:00,19:00:00,1500
400:SAT:0,19:00:00,23:40:00,1800
400:SUN:0,06:00:00,06:30:00,1800
400:SUN:0,06:30:00,08:30:00,1800
400:SUN:0,08:30:00,17:00:00,1800
400:SUN:0,17:00:00,19:00:00,1500
400:SUN:0,19:00:00,23:40:00,1800
401:SAT:0,14:00:00,17:00:00,960
401:SAT:0,17:00:00,19:00:00,1080
401:SAT:0,19:00:00,22:00:00,960
401:SUN:0,10:00:00,17:00:00,960
401:SUN:0,17:00:00,19:00:00,1080
401:SUN:0,19:00:00,20:00:00,960
403:WD:0,06:00:00,06:30:00,960
403:WD:0,06:30:00,08:30:00,780
403:WD:0,08:30:00,17:00:00,960
403:WD:0,17:00:00,19:00:00,960
403:WD:0,19:00:00,24:00:00,1140
403:SAT:0,06:00:00,06:30:00,960
403:SAT:0,06:30:00,08:30:00,780
403:SAT:0,08:30:00,17:00:00,960
403:SAT:0,17:00:00,19:00:00,960
403:SAT:0,19:00:00,24:00:00,1140
403:SUN:0,06:00:00,06:30:00,960
403:SUN:0,06:30:00,08:30:00,780
403:SUN:0,08:30:00,17:00:00,960
403:SUN:0,17:00:00,19:00:00,960
403:SUN:0,19:00:00,24:00:00,1140
405:WD:0,07:00:00,08:30:00,1320
405:WD:0,08:30:00,17:00:00,1500
405:SAT:0,07:00:00,08:30:00,1320
405:SAT:0,08:30:00,17:00:00,1500
405:SUN:0,07:00:00,08:30:00,1320
405:SUN:0,08:30:00,17:00:00,1500
41:WD:0,05:45:00,06:30:00,900
41:WD:0,06:30:00,08:30:00,780
41:WD:0,08:30:00,17:00:00,900
41:WD:0,17:00:00,19:00:00,840
41:WD:0,19:00:00,23:45:00,840
41:SAT:0,05:45:00,06:30:00,900
41:SAT:0,06:30:00,08:30:00,780
41:SAT:0,08:30:00,17:00:00,900
41:SAT:0,17:00:00,19:00:00,840
41:SAT:0,19:00:00,23:45:00,840
41:SUN:0,05:45:00,06:30:00,900
41:SUN:0,06:30:00,08:30:00,780
41:SUN:0,08:30:00,17:00:00,900
41:SUN:0,17:00:00,19:00:00,840
41:SUN:0,19:00:00,23:45:00,840
410:WD:0,05:45:00,06:30:00,420
410:WD:0,06:30:00,08:30:00,300
410:WD:0,08:30:00,17:00:00,420
410:WD:0,17:00:00,19:00:00,240
410:WD:0,19:00:00,24:45:00,480
410:WD:1,05:45:00,06:30:00,480
410:WD:1,06:30:00,08:30:00,300
410:WD:1,08:30:00,17:00:00,480
410:WD:1,17:00:00,19:00:00,360
410:WD:1,19:00:00,24:45:00,600
410:SAT:0,05:45:00,06:30:00,420
410:SAT:0,06:30:00,08:30:00,300
410:SAT:0,08:30:00,17:00:00,420
410:SAT:0,17:00:00,19:00:00,240
410:SAT:0,19:00:00,24:45:00,480
410:SAT:1,05:45:00,06:30:00,480
410:SAT:1,06:30:00,08:30:00,300
410:SAT:1,08:30:00,17:00:00,480
410:SAT:1,17:00:00,19:00:00,360
410:SAT:1,19:00:00,24:45:00,600
410:SUN:0,05:45:00,06:30:00,420
410:SUN:0,06:30:00,08:30:00,300
410:SUN:0,08:30:00,17:00:00,420
410:SUN:0,17:00:00,19:00:00,240
410:SUN:0,19:00:00,24:45:00,480
410:SUN:1,05:45:00,06:30:00,480
410:SUN:1,06:30:00,08:30:00,300
410:SUN:1,08:30:00,17:00:00,480
410:SUN:1,17:00:00,19:00:00,360
410:SUN:1,19:00:00,24:45:00,600
410G:WD:0,05:45:00,06:30:00,540
410G:WD:0,06:30:00,08:30:00,360
410G:WD:0,08:30:00,17:00:00,540
410G:WD:0,17:00:00,19:00:00,360
410G:WD:0,19:00:00,24:45:00,600
410G:SAT:0,05:45:00,06:30:00,540
410G:SAT:0,06:30:00,08:30:00,360
