arrival_time,departure_time,stop_id,stop_sequence,trip_id
07:16:36,07:16:36,44161,35,985:WD:1
07:18:36,07:18:36,44151,36,985:WD:1
07:20:36,07:20:36,44131,37,985:WD:1
07:21:24,07:21:24,44271,38,985:WD:1
07:23:00,07:23:00,44281,39,985:WD:1
07:24:12,07:24:12,44291,40,985:WD:1
07:25:48,07:25:48,44391,41,985:WD:1
07:29:00,07:29:00,44009,42,985:WD:1
05:30:00,05:30:00,44009,1,985:SAT:0
05:32:24,05:32:24,44539,2,985:SAT:0
05:34:24,05:34:24,44399,3,985:SAT:0
05:35:36,05:35:36,44299,4,985:SAT:0
05:36:48,05:36:48,44289,5,985:SAT:0
05:38:24,05:38:24,44279,6,985:SAT:0
05:39:36,05:39:36,44139,7,985:SAT:0
05:41:36,05:41:36,44159,8,985:SAT:0
05:43:36,05:43:36,44169,9,985:SAT:0
05:45:12,05:45:12,43529,10,985:SAT:0
05:46:48,05:46:48,43641,11,985:SAT:0
05:48:00,05:48:00,43831,12,985:SAT:0
05:48:48,05:48:48,43491,13,985:SAT:0
05:50:48,05:50:48,43481,14,985:SAT:0
05:52:00,05:52:00,43471,15,985:SAT:0
05:53:12,05:53:12,43461,16,985:SAT:0
05:55:12,05:55:12,43411,17,985:SAT:0
05:57:36,05:57:36,43421,18,985:SAT:0
05:58:48,05:58:48,43431,19,985:SAT:0
06:00:00,06:00:00,43441,20,985:SAT:0
06:02:00,06:02:00,43229,21,985:SAT:0
06:04:24,06:04:24,43209,22,985:SAT:0
06:06:24,06:06:24,42199,23,985:SAT:0
06:07:36,06:07:36,42189,24,985:SAT:0
06:08:48,06:08:48,42179,25,985:SAT:0
06:10:24,06:10:24,42169,26,985:SAT:0
06:11:12,06:11:12,42159,27,985:SAT:0
06:12:24,06:12:24,42259,28,985:SAT:0
06:43:12,06:43:12,51091,30,985:SAT:0
06:44:48,06:44:48,51101,31,985:SAT:0
06:48:00,06:48:00,52071,32,985:SAT:0
06:55:36,06:55:36,52081,34,985:SAT:0
06:58:24,06:58:24,60081,35,985:SAT:0
07:00:48,07:00:48,60179,36,985:SAT:0
07:01:36,07:01:36,60159,37,985:SAT:0
07:02:48,07:02:48,60139,38,985:SAT:0
07:04:48,07:04:48,60119,39,985:SAT:0
07:07:36,07:07:36,60059,40,985:SAT:0
07:10:24,07:10:24,80109,41,985:SAT:0
07:12:48,07:12:48,80009,42,985:SAT:0
05:45:00,05:45:00,80009,1,985:SAT:1
05:46:12,05:46:12,80101,2,985:SAT:1
05:49:00,05:49:00,60051,3,985:SAT:1
05:51:00,05:51:00,60191,4,985:SAT:1
05:52:36,05:52:36,60121,5,985:SAT:1
05:54:12,05:54:12,60141,6,985:SAT:1
05:55:24,05:55:24,60161,7,985:SAT:1
05:56:36,05:56:36,60181,8,985:SAT:1
05:57:48,05:57:48,60089,9,985:SAT:1
06:00:36,06:00:36,52089,10,985:SAT:1
06:08:12,06:08:12,52079,12,985:SAT:1
06:13:00,06:13:00,51099,13,985:SAT:1
06:44:36,06:44:36,42089,15,985:SAT:1
06:47:00,06:47:00,42071,16,985:SAT:1
06:48:12,06:48:12,42151,17,985:SAT:1
06:49:24,06:49:24,42161,18,985:SAT:1
06:51:00,06:51:00,42171,19,985:SAT:1
06:52:12,06:52:12,42181,20,985:SAT:1
06:53:48,06:53:48,42191,21,985:SAT:1
06:55:00,06:55:00,43201,22,985:SAT:1
06:57:48,06:57:48,43221,23,985:SAT:1
06:59:24,06:59:24,43449,24,985:SAT:1
07:00:36,07:00:36,43439,25,985:SAT:1
07:01:48,07:01:48,43429,26,985:SAT:1
07:04:12,07:04:12,43419,27,985:SAT:1
07:06:36,07:06:36,43469,28,985:SAT:1
07:07:48,07:07:48,43479,29,985:SAT:1
07:09:00,07:09:00,43489,30,985:SAT:1
07:10:36,07:10:36,43499,31,985:SAT:1
07:12:12,07:12:12,43839,32,985:SAT:1
07:13:24,07:13:24,43649,33,985:SAT:1
07:14:36,07:14:36,43521,34,985:SAT:1
07:16:36,07:16:36,44161,35,985:SAT:1
07:18:36,07:18:36,44151,36,985:SAT:1
07:20:36,07:20:36,44131,37,985:SAT:1
07:21:24,07:21:24,44271,38,985:SAT:1
07:23:00,07:23:00,44281,39,985:SAT:1
07:24:12,07:24:12,44291,40,985:SAT:1
07:25:48,07:25:48,44391,41,985:SAT:1
07:29:00,07:29:00,44009,42,985:SAT:1
05:30:00,05:30:00,44009,1,985:SUN:0
05:32:24,05:32:24,44539,2,985:SUN:0
05:34:24,05:34:24,44399,3,985:SUN:0
05:35:36,05:35:36,44299,4,985:SUN:0
05:36:48,05:36:48,44289,5,985:SUN:0
05:38:24,05:38:24,44279,6,985:SUN:0
05:39:36,05:39:36,44139,7,985:SUN:0
05:41:36,05:41:36,44159,8,985:SUN:0
05:43:36,05:43:36,44169,9,985:SUN:0
05:45:12,05:45:12,43529,10,985:SUN:0
05:46:48,05:46:48,43641,11,985:SUN:0
05:48:00,05:48:00,43831,12,985:SUN:0
05:48:48,05:48:48,43491,13,985:SUN:0
05:50:48,05:50:48,43481,14,985:SUN:0
05:52:00,05:52:00,43471,15,985:SUN:0
05:53:12,05:53:12,43461,16,985:SUN:0
05:55:12,05:55:12,43411,17,985:SUN:0
05:57:36,05:57:36,43421,18,985:SUN:0
05:58:48,05:58:48,43431,19,985:SUN:0
06:00:00,06:00:00,43441,20,985:SUN:0
06:02:00,06:02:00,43229,21,985:SUN:0
06:04:24,06:04:24,43209,22,985:SUN:0
06:06:24,06:06:24,42199,23,985:SUN:0
06:07:36,06:07:36,42189,24,985:SUN:0
06:08:48,06:08:48,42179,25,985:SUN:0
06:10:24,06:10:24,42169,26,985:SUN:0
06:11:12,06:11:12,42159,27,985:SUN:0
06:12:24,06:12:24,42259,28,985:SUN:0
06:43:12,06:43:12,51091,30,985:SUN:0
06:44:48,06:44:48,51101,31,985:SUN:0
06:48:00,06:48:00,52071,32,985:SUN:0
06:55:36,06:55:36,52081,34,985:SUN:0
06:58:24,06:58:24,60081,35,985:SUN:0
07:00:48,07:00:48,60179,36,985:SUN:0
07:01:36,07:01:36,60159,37,985:SUN:0
07:02:48,07:02:48,60139,38,985:SUN:0
07:04:48,07:04:48,60119,39,985:SUN:0
07:07:36,07:07:36,60059,40,985:SUN:0
07:10:24,07:10:24,80109,41,985:SUN:0
07:12:48,07:12:48,80009,42,985:SUN:0
05:45:00,05:45:00,80009,1,985:SUN:1
05:46:12,05:46:12,80101,2,985:SUN:1
05:49:00,05:49:00,60051,3,985:SUN:1
05:51:00,05:51:00,60191,4,985:SUN:1
05:52:36,05:52:36,60121,5,985:SUN:1
05:54:12,05:54:12,60141,6,985:SUN:1
05:55:24,05:55:24,60161,7,985:SUN:1
05:56:36,05:56:36,60181,8,985:SUN:1
05:57:48,05:57:48,60089,9,985:SUN:1
06:00:36,06:00:36,52089,10,985:SUN:1
06:08:12,06:08:12,52079,12,985:SUN:1
06:13:00,06:13:00,51099,13,985:SUN:1
06:44:36,06:44:36,42089,15,985:SUN:1
06:47:00,06:47:00,42071,16,985:SUN:1
06:48:12,06:48:12,42151,17,985:SUN:1
06:49:24,06:49:24,42161,18,985:SUN:1
06:51:00,06:51:00,42171,19,985:SUN:1
06:52:12,06:52:12,42181,20,985:SUN:1
06:53:48,06:53:48,42191,21,985:SUN:1
06:55:00,06:55:00,43201,22,985:SUN:1
06:57:48,06:57:48,43221,23,985:SUN:1
06:59:24,06:59:24,43449,24,985:SUN:1
07:00:36,07:00:36,43439,25,985:SUN:1
07:01:48,07:01:48,43429,26,985:SUN:1
07:04:12,07:04:12,43419,27,985:SUN:1
07:06:36,07:06:36,43469,28,985:SUN:1
07:07:48,07:07:48,43479,29,985:SUN:1
07:09:00,07:09:00,43489,30,985:SUN:1
07:10:36,07:10:36,43499,31,985:SUN:1
07:12:12,07:12:12,43839,32,985:SUN:1
07:13:24,07:13:24,43649,33,985:SUN:1
07:14:36,07:14:36,43521,34,985:SUN:1
07:16:36,07:16:36,44161,35,985:SUN:1
07:18:36,07:18:36,44151,36,985:SUN:1
07:20:36,07:20:36,44131,37,985:SUN:1
07:21:24,07:21:24,44271,38,985:SUN:1
07:23:00,07:23:00,44281,39,985:SUN:1
07:24:12,07:24:12,44291,40,985:SUN:1
07:25:48,07:25:48,44391,41,985:SUN:1
07:29:00,07:29:00,44009,42,985:SUN:1
17:16:00,17:16:00,28091,1,98A:WD:0
17:42:24,17:42:24,21229,2,98A:WD:0
17:43:12,17:43:12,21219,3,98A:WD:0
17:44:48,17:44:48,21619,4,98A:WD:0
17:46:24,17:46:24,21609,5,98A:WD:0
17:48:00,17:48:00,21599,6,98A:WD:0
17:49:12,17:49:12,21589,7,98A:WD:0
17:50:24,17:50:24,21579,8,98A:WD:0
17:51:12,17:51:12,21569,9,98A:WD:0
17:53:12,17:53:12,21559,10,98A:WD:0
17:54:00,17:54:00,21179,11,98A:WD:0
06:10:00,06:10:00,28501,1,98B:WD:0
06:28:48,06:28:48,28511,2,98B:WD:0
06:30:00,06:30:00,28521,3,98B:WD:0
06:31:12,06:31:12,28399,4,98B:WD:0
06:32:48,06:32:48,28389,5,98B:WD:0
06:34:24,06:34:24,28091,6,98B:WD:0
06:36:24,06:36:24,21229,7,98B:WD:0
06:37:12,06:37:12,21219,8,98B:WD:0
06:38:48,06:38:48,21619,9,98B:WD:0
06:40:24,06:40:24,21609,10,98B:WD:0
06:42:00,06:42:00,21599,11,98B:WD:0
06:43:12,06:43:12,21589,12,98B:WD:0
06:44:24,06:44:24,21579,13,98B:WD:0
06:45:12,06:45:12,21569,14,98B:WD:0
06:47:12,06:47:12,21559,15,98B:WD:0
06:48:00,06:48:00,21179,16,98B:WD:0
06:49:36,06:49:36,21049,17,98B:WD:0
06:51:12,06:51:12,21159,18,98B:WD:0
06:52:24,06:52:24,21149,19,98B:WD:0
06:54:00,06:54:00,21069,20,98B:WD:0
06:55:12,06:55:12,21109,21,98B:WD:0
06:56:24,06:56:24,21089,22,98B:WD:0
06:57:36,06:57:36,21079,23,98B:WD:0
06:59:36,06:59:36,21139,24,98B:WD:0
07:01:12,07:01:12,21129,25,98B:WD:0
07:02:24,07:02:24,21119,26,98B:WD:0
07:05:36,07:05:36,21099,27,98B:WD:0
09:32:00,09:32:00,28009,1,98M:WD:0
09:35:36,09:35:36,28061,2,98M:WD:0
09:37:36,09:37:36,28311,3,98M:WD:0
09:40:24,09:40:24,28321,4,98M:WD:0
09:42:00,09:42:00,28331,5,98M:WD:0
09:44:00,09:44:00,28451,6,98M:WD:0
09:45:36,09:45:36,28461,7,98M:WD:0
09:47:36,09:47:36,28491,8,98M:WD:0
09:49:12,09:49:12,28501,9,98M:WD:0
09:50:48,09:50:48,28511,10,98M:WD:0
09:52:00,09:52:00,28521,11,98M:WD:0
09:53:12,09:53:12,28399,12,98M:WD:0
09:54:48,09:54:48,28389,13,98M:WD:0
09:56:24,09:56:24,28091,14,98M:WD:0
09:58:24,09:58:24,21229,15,98M:WD:0
09:59:12,09:59:12,21219,16,98M:WD:0
10:00:48,10:00:48,21619,17,98M:WD:0
10:02:24,10:02:24,21609,18,98M:WD:0
10:04:00,10:04:00,21599,19,98M:WD:0
10:05:12,10:05:12,21589,20,98M:WD:0
10:06:24,10:06:24,21579,21,98M:WD:0
10:07:12,10:07:12,21569,22,98M:WD:0
10:09:12,10:09:12,21559,23,98M:WD:0
10:10:00,10:10:00,21179,24,98M:WD:0
10:12:00,10:12:00,21029,25,98M:WD:0
10:15:12,10:15:12,21779,26,98M:WD:0
10:16:48,10:16:48,21561,27,98M:WD:0
10:17:36,10:17:36,21571,28,98M:WD:0
10:18:24,10:18:24,21581,29,98M:WD:0
10:19:36,10:19:36,21591,30,98M:WD:0
10:20:48,10:20:48,21601,31,98M:WD:0
10:22:00,10:22:00,21611,32,98M:WD:0
10:24:00,10:24:00,21211,33,98M:WD:0
10:26:48,10:26:48,28099,34,98M:WD:0
10:28:24,10:28:24,28381,35,98M:WD:0
10:30:00,10:30:00,28391,36,98M:WD:0
10:31:12,10:31:12,28529,37,98M:WD:0
10:33:12,10:33:12,28519,38,98M:WD:0
10:34:00,10:34:00,28509,39,98M:WD:0
10:36:00,10:36:00,28499,40,98M:WD:0
10:37:36,10:37:36,28469,41,98M:WD:0
10:39:12,10:39:12,28459,42,98M:WD:0
10:40:48,10:40:48,28339,43,98M:WD:0
10:42:24,10:42:24,28329,44,98M:WD:0
10:44:48,10:44:48,28319,45,98M:WD:0
10:46:00,10:46:00,28449,46,98M:WD:0
10:47:36,10:47:36,28211,47,98M:WD:0
10:48:24,10:48:24,28009,48,98M:WD:0
09:32:00,09:32:00,28009,1,98M:SAT:0
09:35:36,09:35:36,28061,2,98M:SAT:0
09:37:36,09:37:36,28311,3,98M:SAT:0
09:40:24,09:40:24,28321,4,98M:SAT:0
09:42:00,09:42:00,28331,5,98M:SAT:0
09:44:00,09:44:00,28451,6,98M:SAT:0
09:45:36,09:45:36,28461,7,98M:SAT:0
09:47:36,09:47:36,28491,8,98M:SAT:0
09:49:12,09:49:12,28501,9,98M:SAT:0
09:50:48,09:50:48,28511,10,98M:SAT:0
09:52:00,09:52:00,28521,11,98M:SAT:0
09:53:12,09:53:12,28399,12,98M:SAT:0
09:54:48,09:54:48,28389,13,98M:SAT:0
09:56:24,09:56:24,28091,14,98M:SAT:0
09:58:24,09:58:24,21229,15,98M:SAT:0
09:59:12,09:59:12,21219,16,98M:SAT:0
10:00:48,10:00:48,21619,17,98M:SAT:0
10:02:24,10:02:24,21609,18,98M:SAT:0
10:04:00,10:04:00,21599,19,98M:SAT:0
10:05:12,10:05:12,21589,20,98M:SAT:0
10:06:24,10:06:24,21579,21,98M:SAT:0
10:07:12,10:07:12,21569,22,98M:SAT:0
10:09:12,10:09:12,21559,23,98M:SAT:0
10:10:00,10:10:00,21179,24,98M:SAT:0
10:12:00,10:12:00,21029,25,98M:SAT:0
10:15:12,10:15:12,21779,26,98M:SAT:0
10:16:48,10:16:48,21561,27,98M:SAT:0
10:17:36,10:17:36,21571,28,98M:SAT:0
10:18:24,10:18:24,21581,29,98M:SAT:0
10:19:36,10:19:36,21591,30,98M:SAT:0
10:20:48,10:20:48,21601,31,98M:SAT:0
10:22:00,10:22:00,21611,32,98M:SAT:0
10:24:00,10:24:00,21211,33,98M:SAT:0
10:26:48,10:26:48,28099,34,98M:SAT:0
10:28:24,10:28:24,28381,35,98M:SAT:0
10:30:00,10:30:00,28391,36,98M:SAT:0
10:31:12,10:31:12,28529,37,98M:SAT:0
10:33:12,10:33:12,28519,38,98M:SAT:0
10:34:00,10:34:00,28509,39,98M:SAT:0
10:36:00,10:36:00,28499,40,98M:SAT:0
10:37:36,10:37:36,28469,41,98M:SAT:0
10:39:12,10:39:12,28459,42,98M:SAT:0
10:40:48,10:40:48,28339,43,98M:SAT:0
10:42:24,10:42:24,28329,44,98M:SAT:0
10:44:48,10:44:48,28319,45,98M:SAT:0
10:46:00,10:46:00,28449,46,98M:SAT:0
10:47:36,10:47:36,28211,47,98M:SAT:0
10:48:24,10:48:24,28009,48,98M:SAT:0
09:30:00,09:30:00,28009,1,98M:SUN:0
09:33:36,09:33:36,28061,2,98M:SUN:0
09:35:36,09:35:36,28311,3,98M:SUN:0
09:38:24,09:38:24,28321,4,98M:SUN:0
09:40:00,09:40:00,28331,5,98M:SUN:0
09:42:00,09:42:00,28451,6,98M:SUN:0
09:43:36,09:43:36,28461,7,98M:SUN:0
09:45:36,09:45:36,28491,8,98M:SUN:0
09:47:12,09:47:12,28501,9,98M:SUN:0
09:48:48,09:48:48,28511,10,98M:SUN:0
09:50:00,09:50:00,28521,11,98M:SUN:0
09:51:12,09:51:12,28399,12,98M:SUN:0
09:52:48,09:52:48,28389,13,98M:SUN:0
09:54:24,09:54:24,28091,14,98M:SUN:0
09:56:24,09:56:24,21229,15,98M:SUN:0
09:57:12,09:57:12,21219,16,98M:SUN:0
09:58:48,09:58:48,21619,17,98M:SUN:0
10:00:24,10:00:24,21609,18,98M:SUN:0
10:02:00,10:02:00,21599,19,98M:SUN:0
10:03:12,10:03:12,21589,20,98M:SUN:0
10:04:24,10:04:24,21579,21,98M:SUN:0
10:05:12,10:05:12,21569,22,98M:SUN:0
10:07:12,10:07:12,21559,23,98M:SUN:0
10:08:00,10:08:00,21179,24,98M:SUN:0
10:10:00,10:10:00,21029,25,98M:SUN:0
10:13:12,10:13:12,21779,26,98M:SUN:0
10:14:48,10:14:48,21561,27,98M:SUN:0
10:15:36,10:15:36,21571,28,98M:SUN:0
10:16:24,10:16:24,21581,29,98M:SUN:0
10:17:36,10:17:36,21591,30,98M:SUN:0
10:18:48,10:18:48,21601,31,98M:SUN:0
10:20:00,10:20:00,21611,32,98M:SUN:0
10:22:00,10:22:00,21211,33,98M:SUN:0
10:24:48,10:24:48,28099,34,98M:SUN:0
10:26:24,10:26:24,28381,35,98M:SUN:0
10:28:00,10:28:00,28391,36,98M:SUN:0
10:29:12,10:29:12,28529,37,98M:SUN:0
10:31:12,10:31:12,28519,38,98M:SUN:0
10:32:00,10:32:00,28509,39,98M:SUN:0
10:34:00,10:34:00,28499,40,98M:SUN:0
10:35:36,10:35:36,28469,41,98M:SUN:0
10:37:12,10:37:12,28459,42,98M:SUN:0
10:38:48,10:38:48,28339,43,98M:SUN:0
10:40:24,10:40:24,28329,44,98M:SUN:0
10:42:48,10:42:48,28319,45,98M:SUN:0
10:44:00,10:44:00,28449,46,98M:SUN:0
10:45:36,10:45:36,28211,47,98M:SUN:0
10:46:24,10:46:24,28009,48,98M:SUN:0
05:30:00,05:30:00,17009,1,99:WD:0
05:32:00,05:32:00,17181,2,99:WD:0
05:33:12,05:33:12,20101,3,99:WD:0
05:35:36,05:35:36,28011,4,99:WD:0
05:37:36,05:37:36,28021,5,99:WD:0
05:39:36,05:39:36,28031,6,99:WD:0
05:41:12,05:41:12,28041,7,99:WD:0
05:42:48,05:42:48,28051,8,99:WD:0
05:44:48,05:44:48,28061,9,99:WD:0
05:46:48,05:46:48,28071,10,99:WD:0
05:48:00,05:48:00,28081,11,99:WD:0
05:49:36,05:49:36,28281,12,99:WD:0
05:50:48,05:50:48,28451,13,99:WD:0
05:52:24,05:52:24,28461,14,99:WD:0
05:54:24,05:54:24,28491,15,99:WD:0
05:56:00,05:56:00,28501,16,99:WD:0
05:57:36,05:57:36,28511,17,99:WD:0
05:58:48,05:58:48,28521,18,99:WD:0
06:00:00,06:00:00,28401,19,99:WD:0
06:01:12,06:01:12,28531,20,99:WD:0
06:03:12,06:03:12,21711,21,99:WD:0
06:04:00,06:04:00,21451,22,99:WD:0
06:05:12,06:05:12,21449,23,99:WD:0
06:06:24,06:06:24,21439,24,99:WD:0
06:07:36,06:07:36,21429,25,99:WD:0
06:09:12,06:09:12,21391,26,99:WD:0
06:10:24,06:10:24,21371,27,99:WD:0
06:12:00,06:12:00,22411,28,99:WD:0
06:13:12,06:13:12,22341,29,99:WD:0
06:14:00,06:14:00,27331,30,99:WD:0
06:15:12,06:15:12,27341,31,99:WD:0
06:16:48,06:16:48,27351,32,99:WD:0
06:18:00,06:18:00,27361,33,99:WD:0
06:19:36,06:19:36,27271,34,99:WD:0
06:20:48,06:20:48,27131,35,99:WD:0
06:22:00,06:22:00,27531,36,99:WD:0
06:22:48,06:22:48,27141,37,99:WD:0
06:25:12,06:25:12,27501,38,99:WD:0
06:26:24,06:26:24,27511,39,99:WD:0
06:27:36,06:27:36,27521,40,99:WD:0
06:28:48,06:28:48,22479,41,99:WD:0
06:30:24,06:30:24,23041,42,99:WD:0
06:31:12,06:31:12,23051,43,99:WD:0
06:32:48,06:32:48,23061,44,99:WD:0
06:34:48,06:34:48,23071,45,99:WD:0
06:38:00,06:38:00,24009,46,99:WD:0
05:45:00,05:45:00,24009,1,99:WD:1
05:49:00,05:49:00,23079,2,99:WD:1
05:50:36,05:50:36,23069,3,99:WD:1
05:51:48,05:51:48,23059,4,99:WD:1
05:53:48,05:53:48,23049,5,99:WD:1
05:55:00,05:55:00,22471,6,99:WD:1
05:56:12,05:56:12,27529,7,99:WD:1
05:57:48,05:57:48,27519,8,99:WD:1
05:59:00,05:59:00,27509,9,99:WD:1
06:00:36,06:00:36,27149,10,99:WD:1
06:02:36,06:02:36,27539,11,99:WD:1
06:03:48,06:03:48,27139,12,99:WD:1
06:05:00,06:05:00,27279,13,99:WD:1
06:06:36,06:06:36,27369,14,99:WD:1
06:07:48,06:07:48,27359,15,99:WD:1
06:09:24,06:09:24,27349,16,99:WD:1
06:11:00,06:11:00,22349,17,99:WD:1
06:12:12,06:12:12,22419,18,99:WD:1
06:14:12,06:14:12,21379,19,99:WD:1
06:15:00,06:15:00,21399,20,99:WD:1
06:16:36,06:16:36,21421,21,99:WD:1
06:18:12,06:18:12,21431,22,99:WD:1
06:19:00,06:19:00,21441,23,99:WD:1
06:19:48,06:19:48,21459,24,99:WD:1
06:21:00,06:21:00,21719,25,99:WD:1
06:22:12,06:22:12,28539,26,99:WD:1
06:23:24,06:23:24,28409,27,99:WD:1
06:24:36,06:24:36,28529,28,99:WD:1
06:26:36,06:26:36,28519,29,99:WD:1
06:27:24,06:27:24,28509,30,99:WD:1
06:29:24,06:29:24,28499,31,99:WD:1
06:31:00,06:31:00,28469,32,99:WD:1
06:32:36,06:32:36,28459,33,99:WD:1
06:34:12,06:34:12,28289,34,99:WD:1
06:35:24,06:35:24,28089,35,99:WD:1
06:36:36,06:36:36,28079,36,99:WD:1
06:38:36,06:38:36,28069,37,99:WD:1
06:40:36,06:40:36,28059,38,99:WD:1
06:41:48,06:41:48,28049,39,99:WD:1
06:43:24,06:43:24,28039,40,99:WD:1
06:44:36,06:44:36,28029,41,99:WD:1
06:47:00,06:47:00,28019,42,99:WD:1
06:49:24,06:49:24,20109,43,99:WD:1
06:51:00,06:51:00,17189,44,99:WD:1
06:52:12,06:52:12,17009,45,99:WD:1
05:30:00,05:30:00,17009,1,99:SAT:0
05:32:00,05:32:00,17181,2,99:SAT:0
05:33:12,05:33:12,20101,3,99:SAT:0
05:35:36,05:35:36,28011,4,99:SAT:0
05:37:36,05:37:36,28021,5,99:SAT:0
05:39:36,05:39:36,28031,6,99:SAT:0
05:41:12,05:41:12,28041,7,99:SAT:0
05:42:48,05:42:48,28051,8,99:SAT:0
05:44:48,05:44:48,28061,9,99:SAT:0
05:46:48,05:46:48,28071,10,99:SAT:0
05:48:00,05:48:00,28081,11,99:SAT:0
05:49:36,05:49:36,28281,12,99:SAT:0
05:50:48,05:50:48,28451,13,99:SAT:0
05:52:24,05:52:24,28461,14,99:SAT:0
05:54:24,05:54:24,28491,15,99:SAT:0
05:56:00,05:56:00,28501,16,99:SAT:0
05:57:36,05:57:36,28511,17,99:SAT:0
05:58:48,05:58:48,28521,18,99:SAT:0
06:00:00,06:00:00,28401,19,99:SAT:0
06:01:12,06:01:12,28531,20,99:SAT:0
06:03:12,06:03:12,21711,21,99:SAT:0
06:04:00,06:04:00,21451,22,99:SAT:0
06:05:12,06:05:12,21449,23,99:SAT:0
06:06:24,06:06:24,21439,24,99:SAT:0
06:07:36,06:07:36,21429,25,99:SAT:0
06:09:12,06:09:12,21391,26,99:SAT:0
06:10:24,06:10:24,21371,27,99:SAT:0
06:12:00,06:12:00,22411,28,99:SAT:0
06:13:12,06:13:12,22341,29,99:SAT:0
06:14:00,06:14:00,27331,30,99:SAT:0
06:15:12,06:15:12,27341,31,99:SAT:0
06:16:48,06:16:48,27351,32,99:SAT:0
06:18:00,06:18:00,27361,33,99:SAT:0
06:19:36,06:19:36,27271,34,99:SAT:0
06:20:48,06:20:48,27131,35,99:SAT:0
06:22:00,06:22:00,27531,36,99:SAT:0
06:22:48,06:22:48,27141,37,99:SAT:0
06:25:12,06:25:12,27501,38,99:SAT:0
06:26:24,06:26:24,27511,39,99:SAT:0
06:27:36,06:27:36,27521,40,99:SAT:0
06:28:48,06:28:48,22479,41,99:SAT:0
06:30:24,06:30:24,23041,42,99:SAT:0
06:31:12,06:31:12,23051,43,99:SAT:0
06:32:48,06:32:48,23061,44,99:SAT:0
06:34:48,06:34:48,23071,45,99:SAT:0
06:38:00,06:38:00,24009,46,99:SAT:0
05:45:00,05:45:00,24009,1,99:SAT:1
05:49:00,05:49:00,23079,2,99:SAT:1
05:50:36,05:50:36,23069,3,99:SAT:1
05:51:48,05:51:48,23059,4,99:SAT:1
05:53:48,05:53:48,23049,5,99:SAT:1
05:55:00,05:55:00,22471,6,99:SAT:1
05:56:12,05:56:12,27529,7,99:SAT:1
05:57:48,05:57:48,27519,8,99:SAT:1
05:59:00,05:59:00,27509,9,99:SAT:1
06:00:36,06:00:36,27149,10,99:SAT:1
06:02:36,06:02:36,27539,11,99:SAT:1
06:03:48,06:03:48,27139,12,99:SAT:1
06:05:00,06:05:00,27279,13,99:SAT:1
06:06:36,06:06:36,27369,14,99:SAT:1
06:07:48,06:07:48,27359,15,99:SAT:1
06:09:24,06:09:24,27349,16,99:SAT:1
06:11:00,06:11:00,22349,17,99:SAT:1
06:12:12,06:12:12,22419,18,99:SAT:1
06:14:12,06:14:12,21379,19,99:SAT:1
06:15:00,06:15:00,21399,20,99:SAT:1
06:16:36,06:16:36,21421,21,99:SAT:1
06:18:12,06:18:12,21431,22,99:SAT:1
06:19:00,06:19:00,21441,23,99:SAT:1
06:19:48,06:19:48,21459,24,99:SAT:1
06:21:00,06:21:00,21719,25,99:SAT:1
06:22:12,06:22:12,28539,26,99:SAT:1
06:23:24,06:23:24,28409,27,99:SAT:1
06:24:36,06:24:36,28529,28,99:SAT:1
06:26:36,06:26:36,28519,29,99:SAT:1
06:27:24,06:27:24,28509,30,99:SAT:1
06:29:24,06:29:24,28499,31,99:SAT:1
06:31:00,06:31:00,28469,32,99:SAT:1
06:32:36,06:32:36,28459,33,99:SAT:1
06:34:12,06:34:12,28289,34,99:SAT:1
06:35:24,06:35:24,28089,35,99:SAT:1
06:36:36,06:36:36,28079,36,99:SAT:1
06:38:36,06:38:36,28069,37,99:SAT:1
06:40:36,06:40:36,28059,38,99:SAT:1
06:41:48,06:41:48,28049,39,99:SAT:1
06:43:24,06:43:24,28039,40,99:SAT:1
06:44:36,06:44:36,28029,41,99:SAT:1
06:47:00,06:47:00,28019,42,99:SAT:1
06:49:24,06:49:24,20109,43,99:SAT:1
06:51:00,06:51:00,17189,44,99:SAT:1
06:52:12,06:52:12,17009,45,99:SAT:1
05:30:00,05:30:00,17009,1,99:SUN:0
05:32:00,05:32:00,17181,2,99:SUN:0
05:33:12,05:33:12,20101,3,99:SUN:0
05:35:36,05:35:36,28011,4,99:SUN:0
05:37:36,05:37:36,28021,5,99:SUN:0
05:39:36,05:39:36,28031,6,99:SUN:0
05:41:12,05:41:12,28041,7,99:SUN:0
05:42:48,05:42:48,28051,8,99:SUN:0
05:44:48,05:44:48,28061,9,99:SUN:0
05:46:48,05:46:48,28071,10,99:SUN:0
05:48:00,05:48:00,28081,11,99:SUN:0
05:49:36,05:49:36,28281,12,99:SUN:0
05:50:48,05:50:48,28451,13,99:SUN:0
05:52:24,05:52:24,28461,14,99:SUN:0
05:54:24,05:54:24,28491,15,99:SUN:0
05:56:00,05:56:00,28501,16,99:SUN:0
05:57:36,05:57:36,28511,17,99:SUN:0
05:58:48,05:58:48,28521,18,99:SUN:0
06:00:00,06:00:00,28401,19,99:SUN:0
06:01:12,06:01:12,28531,20,99:SUN:0
06:03:12,06:03:12,21711,21,99:SUN:0
06:04:00,06:04:00,21451,22,99:SUN:0
06:05:12,06:05:12,21449,23,99:SUN:0
06:06:24,06:06:24,21439,24,99:SUN:0
06:07:36,06:07:36,21429,25,99:SUN:0
06:09:12,06:09:12,21391,26,99:SUN:0
06:10:24,06:10:24,21371,27,99:SUN:0
